title,date,author,url,source
"Fascículo Boatos, do CERT.br, traz dicas de como identificar e combater conteúdos falsos",2024-07-17,CGI.br Notícias,https://cgi.br/noticia/releases/fasciculo-boatos-do-cert-br-traz-dicas-de-como-identificar-e-combater-conteudos-falsos/,CGI Notícias
IX.br completa 20 anos com papel de destaque no aprimoramento da Internet no país,2024-07-03,CGI.br Notícias,https://cgi.br/noticia/releases/ix-br-completa-20-anos-com-papel-de-destaque-no-aprimoramento-da-internet-no-pais/,CGI Notícias
Seminário amplia debate sobre soberania digital e uso de plataformas na educação,2024-06-24,CGI.br Notícias,https://cgi.br/noticia/releases/seminario-amplia-debate-sobre-soberania-digital-e-uso-de-plataformas-na-educacao/,CGI Notícias
Remuneração do Jornalismo pelas Plataformas Digitais é tema de seminário promovido pelo CGI.br,2024-06-21,CGI.br Notícias,https://cgi.br/noticia/releases/remuneracao-do-jornalismo-pelas-plataformas-digitais-e-tema-de-seminario-promovido-pelo-cgi-br/,CGI Notícias
Sessão solene dos 35 anos do “.br” é homenagem à história da Internet no Brasil,2024-06-20,CGI.br Notícias,https://cgi.br/noticia/releases/sessao-solene-dos-35-anos-do-br-e-homenagem-a-historia-da-internet-no-brasil/,CGI Notícias
35 anos do “.br” ganham homenagem na Câmara dos Deputados,2024-06-17,CGI.br Notícias,https://cgi.br/noticia/notas/35-anos-do-br-ganham-homenagem-na-camara-dos-deputados/,CGI Notícias
TIC Governo Eletrônico 2023 mostra que 91% das prefeituras disponibilizam ao menos um serviço online aos cidadãos,2024-06-17,CGI.br Notícias,https://cgi.br/noticia/releases/tic-governo-eletronico-2023-mostra-que-91-das-prefeituras-disponibilizam-ao-menos-um-servico-online-aos-cidadaos/,CGI Notícias
"Cristine Hoepers é nomeada para o Hall da Fama de Resposta a Incidentes, do FIRST",2024-06-10,CGI.br Notícias,https://cgi.br/noticia/releases/cristine-hoepers-e-nomeada-para-o-hall-da-fama-de-resposta-a-incidentes-do-first/,CGI Notícias
"Oferta de serviços online aos pacientes avança nos estabelecimentos de saúde brasileiros, aponta pesquisa TIC Saúde 2023",2024-06-05,CGI.br Notícias,https://cgi.br/noticia/releases/oferta-de-servicos-online-aos-pacientes-avanca-nos-estabelecimentos-de-saude-brasileiros-aponta-pesquisa-tic-saude-2023/,CGI Notícias
"Uso mais planejado, estratégico e regulado da IA no Brasil é consenso na última sessão principal do FIB14",27 MAI 2024,CGI.br Notícias,https://cgi.br/noticia/releases/uso-mais-planejado-estrategico-e-regulado-da-ia-no-brasil-e-consenso-na-ultima-sessao-principal-do-fib14/,CGI Notícias
